,timestamp,ambient_temperature_[degree_celsius],electricity_price_[cent_per_kilowatt_hour],heat_pump_coefficient_of_performance,heat_pump_maximum_electrical_power_[watt],room_1_maximum_air_temperature_[degree_celsius],room_1_minimum_air_temperature_[degree_celsius],room_2_maximum_air_temperature_[degree_celsius],room_2_minimum_air_temperature_[degree_celsius],room_3_maximum_air_temperature_[degree_celsius],room_3_minimum_air_temperature_[degree_celsius],room_4_maximum_air_temperature_[degree_celsius],room_4_minimum_air_temperature_[degree_celsius],room_5_maximum_air_temperature_[degree_celsius],room_5_minimum_air_temperature_[degree_celsius],solar_radiation_[watt_per_square_meter]
65,2022-06-06 16:15:00+00:00,21.21,6.0,5.63,2100.93,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,138.36
66,2022-06-06 16:30:00+00:00,21.25,6.0,5.63,2102.65,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,167.99
67,2022-06-06 16:45:00+00:00,21.33,6.0,5.62,2106.79,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,158.65
68,2022-06-06 17:00:00+00:00,21.35,6.9,5.62,2108.17,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,122.61
69,2022-06-06 17:15:00+00:00,21.33,6.9,5.62,2106.79,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,127.45
70,2022-06-06 17:30:00+00:00,21.29,6.9,5.63,2104.89,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,124.13
71,2022-06-06 17:45:00+00:00,21.19,6.9,5.64,2099.56,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,104.01
72,2022-06-06 18:00:00+00:00,21.05,7.6,5.65,2092.74,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,83.96
73,2022-06-06 18:15:00+00:00,20.98,7.6,5.66,2089.18,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,84.84
74,2022-06-06 18:30:00+00:00,20.94,7.6,5.66,2087.16,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,59.74
75,2022-06-06 18:45:00+00:00,20.73,7.6,5.68,2076.61,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,45.83
76,2022-06-06 19:00:00+00:00,20.49,7.7,5.71,2064.41,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,15.99
77,2022-06-06 19:15:00+00:00,20.51,7.7,5.7,2065.72,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,13.33
78,2022-06-06 19:30:00+00:00,20.51,7.7,5.7,2065.72,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,11.96
79,2022-06-06 19:45:00+00:00,20.38,7.7,5.72,2059.03,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,8.58
80,2022-06-06 20:00:00+00:00,20.19,8.0,5.74,2049.84,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.94
81,2022-06-06 20:15:00+00:00,19.94,8.0,5.76,2038.25,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.23
82,2022-06-06 20:30:00+00:00,19.68,8.0,5.78,2026.07,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,7.89
83,2022-06-06 20:45:00+00:00,19.33,8.0,5.82,2009.89,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,5.99
84,2022-06-06 21:00:00+00:00,18.97,7.2,5.85,1993.69,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,5.69
85,2022-06-06 21:15:00+00:00,18.21,7.2,5.93,1961.21,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.34
86,2022-06-06 21:30:00+00:00,17.49,7.2,6.0,1932.22,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,8.9
87,2022-06-06 21:45:00+00:00,17.21,7.2,6.0,1921.41,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,7.46
88,2022-06-06 22:00:00+00:00,17.09,6.6,6.0,1917.11,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,7.78
89,2022-06-06 22:15:00+00:00,16.61,6.6,6.0,1899.25,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,7.04
90,2022-06-06 22:30:00+00:00,16.43,6.6,6.0,1892.91,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,8.13
91,2022-06-06 22:45:00+00:00,16.32,6.6,6.0,1888.79,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,5.97
92,2022-06-06 23:00:00+00:00,16.24,6.0,6.0,1886.22,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,4.3
93,2022-06-06 23:15:00+00:00,16.2,6.0,6.0,1884.59,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,7.51
94,2022-06-06 23:30:00+00:00,16.07,6.0,6.0,1880.21,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,3.89
95,2022-06-06 23:45:00+00:00,16.35,6.0,6.0,1889.96,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,3.44
96,2022-06-07 00:00:00+00:00,16.29,7.3,6.0,1887.73,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,3.51
97,2022-06-07 00:15:00+00:00,16.32,7.3,6.0,1888.9,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,4.58
98,2022-06-07 00:30:00+00:00,16.29,7.3,6.0,1887.73,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,5.62
99,2022-06-07 00:45:00+00:00,16.18,7.3,6.0,1884.13,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,5.07
100,2022-06-07 01:00:00+00:00,15.84,7.1,6.0,1872.4,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,8.74
101,2022-06-07 01:15:00+00:00,15.29,7.1,6.0,1854.43,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,7.17
102,2022-06-07 01:30:00+00:00,15.0,7.1,6.0,1845.25,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,7.54
103,2022-06-07 01:45:00+00:00,14.86,7.1,6.0,1840.98,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,8.18
104,2022-06-07 02:00:00+00:00,14.85,6.8,6.0,1840.67,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,7.62
105,2022-06-07 02:15:00+00:00,14.84,6.8,6.0,1840.57,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.9
106,2022-06-07 02:30:00+00:00,14.7,6.8,6.0,1836.17,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.11
107,2022-06-07 02:45:00+00:00,14.56,6.8,6.0,1832.03,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.57
108,2022-06-07 03:00:00+00:00,14.64,7.2,6.0,1834.39,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.91
109,2022-06-07 03:15:00+00:00,14.66,7.2,6.0,1835.08,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.11
110,2022-06-07 03:30:00+00:00,14.64,7.2,6.0,1834.39,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,9.81
111,2022-06-07 03:45:00+00:00,14.65,7.2,6.0,1834.88,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,15.11
112,2022-06-07 04:00:00+00:00,14.77,8.3,6.0,1838.36,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,22.95
113,2022-06-07 04:15:00+00:00,14.6,8.3,6.0,1833.4,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,43.01
114,2022-06-07 04:30:00+00:00,14.85,8.3,6.0,1840.67,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,79.97
115,2022-06-07 04:45:00+00:00,15.1,8.3,6.0,1848.35,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,90.0
116,2022-06-07 05:00:00+00:00,15.37,9.7,6.0,1856.87,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,135.89
117,2022-06-07 05:15:00+00:00,15.78,9.7,6.0,1870.28,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,177.23
118,2022-06-07 05:30:00+00:00,16.08,9.7,6.0,1880.67,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,216.15
119,2022-06-07 05:45:00+00:00,16.48,9.7,6.0,1894.7,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,262.33
120,2022-06-07 06:00:00+00:00,16.96,9.7,6.0,1912.1,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,327.14
121,2022-06-07 06:15:00+00:00,17.43,9.7,6.0,1929.88,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,365.75
122,2022-06-07 06:30:00+00:00,17.68,9.7,5.98,1939.97,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,336.11
123,2022-06-07 06:45:00+00:00,17.26,9.7,6.0,1923.45,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,180.26
124,2022-06-07 07:00:00+00:00,17.51,8.7,6.0,1933.13,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,320.79
125,2022-06-07 07:15:00+00:00,17.78,8.7,5.97,1943.69,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,460.05
126,2022-06-07 07:30:00+00:00,18.56,8.7,5.89,1976.21,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,575.89
127,2022-06-07 07:45:00+00:00,18.94,8.7,5.86,1992.52,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,559.68
128,2022-06-07 08:00:00+00:00,19.06,7.7,5.85,1997.81,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,401.26
129,2022-06-07 08:15:00+00:00,19.13,7.7,5.84,2000.77,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,474.21
130,2022-06-07 08:30:00+00:00,19.21,7.7,5.83,2004.34,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,365.13
131,2022-06-07 08:45:00+00:00,19.54,7.7,5.8,2019.46,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,736.25
132,2022-06-07 09:00:00+00:00,20.12,7.0,5.74,2046.8,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,598.87
133,2022-06-07 09:15:00+00:00,20.19,7.0,5.74,2049.84,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,752.33
134,2022-06-07 09:30:00+00:00,20.23,7.0,5.73,2051.77,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,624.37
135,2022-06-07 09:45:00+00:00,20.91,7.0,5.66,2085.47,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,861.19
136,2022-06-07 10:00:00+00:00,20.95,6.0,5.66,2087.66,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,671.18
137,2022-06-07 10:15:00+00:00,21.17,6.0,5.64,2098.71,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,714.51
138,2022-06-07 10:30:00+00:00,21.44,6.0,5.61,2112.51,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,801.71
139,2022-06-07 10:45:00+00:00,21.51,6.0,5.61,2116.18,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,667.48
140,2022-06-07 11:00:00+00:00,20.95,6.0,5.66,2087.66,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,410.54
141,2022-06-07 11:15:00+00:00,21.22,6.0,5.63,2101.45,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,755.93
142,2022-06-07 11:30:00+00:00,21.31,6.0,5.63,2105.75,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,494.89
143,2022-06-07 11:45:00+00:00,21.2,6.0,5.64,2100.25,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,526.22
144,2022-06-07 12:00:00+00:00,21.35,5.9,5.62,2108.17,29.4,22.8,29.4,22.8,29.4,22.8,27.4,24.8,29.4,22.8,493.64
145,2022-06-07 12:15:00+00:00,21.46,5.9,5.61,2113.56,29.4,22.8,29.4,22.8,29.4,22.8,27.4,24.8,29.4,22.8,477.82
146,2022-06-07 12:30:00+00:00,21.67,5.9,5.59,2124.61,29.4,22.8,29.4,22.8,29.4,22.8,27.4,24.8,29.4,22.8,559.49
147,2022-06-07 12:45:00+00:00,21.86,5.9,5.57,2134.92,29.4,22.8,29.4,22.8,29.4,22.8,27.4,24.8,29.4,22.8,702.69
148,2022-06-07 13:00:00+00:00,22.39,6.3,5.52,2163.62,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,742.19
149,2022-06-07 13:15:00+00:00,22.58,6.3,5.5,2174.58,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,642.84
150,2022-06-07 13:30:00+00:00,22.95,6.3,5.46,2195.16,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,850.02
151,2022-06-07 13:45:00+00:00,23.05,6.3,5.45,2201.28,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,744.92
152,2022-06-07 14:00:00+00:00,23.11,6.8,5.45,2204.55,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,657.54
153,2022-06-07 14:15:00+00:00,23.02,6.8,5.46,2199.56,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,737.12
154,2022-06-07 14:30:00+00:00,22.8,6.8,5.48,2186.61,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,418.15
155,2022-06-07 14:45:00+00:00,23.1,6.8,5.45,2203.78,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,742.07
156,2022-06-07 15:00:00+00:00,23.49,7.5,5.41,2226.75,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,614.79
157,2022-06-07 15:15:00+00:00,22.91,7.5,5.47,2193.25,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,202.01
158,2022-06-07 15:30:00+00:00,21.64,7.5,5.59,2123.2,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,55.05
159,2022-06-07 15:45:00+00:00,17.95,7.5,5.95,1950.54,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,21.02
160,2022-06-07 16:00:00+00:00,17.12,9.1,6.0,1918.12,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,20.92
161,2022-06-07 16:15:00+00:00,16.85,9.1,6.0,1907.9,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,30.86
162,2022-06-07 16:30:00+00:00,16.78,9.1,6.0,1905.44,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,132.05
