timestamp,electricity_price,ambient_temperature,solar_radiation
2022-11-28 00:00:00,0.13046,4.046666666666667,1.477813906666667
2022-11-28 00:15:00,0.12977,3.826666666666666,0.2215068666666666
2022-11-28 00:30:00,0.12908,3.753333333333332,0.0
2022-11-28 00:45:00,0.12839,3.726666666666668,1.7092385866666668
2022-11-28 01:00:00,0.1277,3.633333333333334,2.036539266666667
2022-11-28 01:15:00,0.12567,3.766666666666668,2.145640066666666
2022-11-28 01:30:00,0.12364,3.7066666666666666,1.8051148
2022-11-28 01:45:00,0.12161,3.826666666666666,0.0
2022-11-28 02:00:00,0.1195799999999999,3.9133333333333327,0.2909342199999998
2022-11-28 02:15:00,0.1197024999999999,3.9133333333333327,1.0314942133333331
2022-11-28 02:30:00,0.1198249999999999,3.98,2.357228762
2022-11-28 02:45:00,0.1199475,3.806666666666666,0.0
2022-11-28 03:00:00,0.12007,3.5400000000000005,0.0
2022-11-28 03:15:00,0.1224275,3.533333333333333,0.9984333533333332
2022-11-28 03:30:00,0.124785,3.6200000000000014,0.7504779866666668
2022-11-28 03:45:00,0.1271425,3.7599999999999993,0.0
2022-11-28 04:00:00,0.1295,3.62,2.248128526666666
2022-11-28 04:15:00,0.1453975,3.22,1.2695313933333336
2022-11-28 04:30:00,0.161295,3.1533333333333338,0.0
2022-11-28 04:45:00,0.1771925,3.1,0.0
2022-11-28 05:00:00,0.19309,2.8000000000000003,1.24969538
2022-11-28 05:15:00,0.22086,2.7800000000000007,1.06124875
2022-11-28 05:30:00,0.24863,2.8933333333333326,0.0
2022-11-28 05:45:00,0.2764,3.086666666666668,0.0
2022-11-28 06:00:00,0.30417,3.239999999999999,0.0
2022-11-28 06:15:00,0.316785,3.4333333333333327,2.87958796
2022-11-28 06:30:00,0.3294,3.419999999999999,0.0991819800000001
2022-11-28 06:45:00,0.342015,3.166666666666667,3.081258133333334
2022-11-28 07:00:00,0.35463,3.1466666666666674,2.4365737333333333
2022-11-28 07:15:00,0.3578975,3.4799999999999995,8.489989913333334
2022-11-28 07:30:00,0.3611649999999999,3.38,7.756042493333335
2022-11-28 07:45:00,0.3644325,3.4733333333333336,17.4825026
2022-11-28 08:00:00,0.3676999999999999,3.6400000000000015,18.5272214
2022-11-28 08:15:00,0.3682749999999999,3.82,23.50947133333333
2022-11-28 08:30:00,0.36885,3.966666666666667,27.9462186
2022-11-28 08:45:00,0.369425,4.259999999999999,25.585682266666662
2022-11-28 09:00:00,0.37,4.573333333333334,35.99319493333334
2022-11-28 09:15:00,0.3689775,4.633333333333335,50.18615866666666
2022-11-28 09:30:00,0.367955,4.6800000000000015,50.26550266666666
2022-11-28 09:45:00,0.3669325,4.906666666666666,53.035989333333326
2022-11-28 10:00:00,0.36591,5.159999999999999,51.948296
2022-11-28 10:15:00,0.3644575,5.333333333333333,64.33944733333334
2022-11-28 10:30:00,0.363005,5.633333333333335,69.22251133333333
2022-11-28 10:45:00,0.3615525,5.946666666666666,71.64586333333334
2022-11-28 11:00:00,0.3601,6.273333333333334,87.94809866666667
2022-11-28 11:15:00,0.361875,6.613333333333334,101.57241866666668
2022-11-28 11:30:00,0.36365,6.913333333333332,108.34325133333331
2022-11-28 11:45:00,0.365425,7.153333333333333,97.39023733333332
2022-11-28 12:00:00,0.3671999999999999,7.446666666666664,122.19568933333332
2022-11-28 12:15:00,0.3713774999999999,7.840000000000001,145.56960666666666
2022-11-28 12:30:00,0.3755549999999999,8.193333533333334,113.325498
2022-11-28 12:45:00,0.3797325,8.446667266666667,92.78157533333334
2022-11-28 13:00:00,0.38391,8.713333333333335,111.973318
2022-11-28 13:15:00,0.38741,8.746666733333333,114.40328133333334
2022-11-28 13:30:00,0.39091,8.553333333333335,94.76191066666664
2022-11-28 13:45:00,0.39441,8.500000333333334,80.78714933333335
2022-11-28 14:00:00,0.39791,8.413334200000001,68.37616133333333
2022-11-28 14:15:00,0.3965825,8.513333466666666,50.18615666666667
2022-11-28 14:30:00,0.395255,8.526666733333332,36.60481733333333
2022-11-28 14:45:00,0.3939275,8.440000600000001,24.2301934
2022-11-28 15:00:00,0.3926,8.200000199999998,19.403329133333333
2022-11-28 15:15:00,0.398345,8.006666666666668,15.135191757333333
2022-11-28 15:30:00,0.40409,7.8866666666666685,3.6168416
2022-11-28 15:45:00,0.409835,7.833333333333332,4.9326583
2022-11-28 16:00:00,0.41558,7.673333333333332,0.0
2022-11-28 16:15:00,0.4114275,7.533333333333332,0.0
2022-11-28 16:30:00,0.407275,7.540000000000002,1.1042276333333334
2022-11-28 16:45:00,0.4031225,7.486666666666667,4.740905675333335
2022-11-28 17:00:00,0.39897,7.333333333333333,2.8531393133333336
2022-11-28 17:15:00,0.3929025,7.326666666666665,1.7852783753333337
2022-11-28 17:30:00,0.386835,7.299999999999998,0.6116230399999999
2022-11-28 17:45:00,0.3807675,7.293333333333332,0.0
2022-11-28 18:00:00,0.3747,7.153333333333332,2.3869832200000003
2022-11-28 18:15:00,0.3632849999999999,7.026666666666669,0.0
2022-11-28 18:30:00,0.35187,6.98,3.527577562
2022-11-28 18:45:00,0.340455,7.233333333333334,0.0
2022-11-28 19:00:00,0.32904,7.193333333333333,0.7141112799999999
2022-11-28 19:15:00,0.32478,7.153333333333332,4.1788736533333335
2022-11-28 19:30:00,0.32052,7.073333333333333,0.6546020466666663
2022-11-28 19:45:00,0.31626,6.946666666666668,1.8646243600000003
2022-11-28 20:00:00,0.312,6.966666666666668,0.7802325399999999
2022-11-28 20:15:00,0.307745,6.846666666666667,1.061248963333333
2022-11-28 20:30:00,0.30349,6.826666666666666,3.203582795333333
2022-11-28 20:45:00,0.299235,6.953333333333333,2.8762817460000005
2022-11-28 21:00:00,0.29498,6.960000000000003,3.332519533333333
2022-11-28 21:15:00,0.2863,7.113333333333334,3.382110677333333
2022-11-28 21:30:00,0.27762,7.253333333333333,3.2168071666666664
2022-11-28 21:45:00,0.26894,7.293333333333332,3.56394474
2022-11-28 22:00:00,0.26026,7.233333333333334,3.3424377400000007
2022-11-28 22:15:00,0.263165,7.246666666666666,4.6681722
2022-11-28 22:30:00,0.26607,7.3466666666666685,3.782145253333333
2022-11-28 22:45:00,0.268975,7.393333333333335,3.1870523953333327
